base_name,frontal_image,lateral_image,frontal_mask,lateral_mask,folder
csr2581a,csr2581a_frontal.png,csr2581a_lateral.png,csr2581a_frontal_mask.png,csr2581a_lateral_mask.png,train
csr2582a,csr2582a_frontal.png,csr2582a_lateral.png,csr2582a_frontal_mask.png,csr2582a_lateral_mask.png,train
csr2583a,csr2583a_frontal.png,csr2583a_lateral.png,csr2583a_frontal_mask.png,csr2583a_lateral_mask.png,train
csr2584a,csr2584a_frontal.png,csr2584a_lateral.png,csr2584a_frontal_mask.png,csr2584a_lateral_mask.png,train
csr2585a,csr2585a_frontal.png,csr2585a_lateral.png,csr2585a_frontal_mask.png,csr2585a_lateral_mask.png,train
csr2586a,csr2586a_frontal.png,csr2586a_lateral.png,csr2586a_frontal_mask.png,csr2586a_lateral_mask.png,train
csr2587a,csr2587a_frontal.png,csr2587a_lateral.png,csr2587a_frontal_mask.png,csr2587a_lateral_mask.png,train
csr2588a,csr2588a_frontal.png,csr2588a_lateral.png,csr2588a_frontal_mask.png,csr2588a_lateral_mask.png,train
csr2589a,csr2589a_frontal.png,csr2589a_lateral.png,csr2589a_frontal_mask.png,csr2589a_lateral_mask.png,test
csr2590a,csr2590a_frontal.png,csr2590a_lateral.png,csr2590a_frontal_mask.png,csr2590a_lateral_mask.png,train
csr2591a,csr2591a_frontal.png,csr2591a_lateral.png,csr2591a_frontal_mask.png,csr2591a_lateral_mask.png,train
csr2592a,csr2592a_frontal.png,csr2592a_lateral.png,csr2592a_frontal_mask.png,csr2592a_lateral_mask.png,train
csr2593a,csr2593a_frontal.png,csr2593a_lateral.png,csr2593a_frontal_mask.png,csr2593a_lateral_mask.png,train
csr2594a,csr2594a_frontal.png,csr2594a_lateral.png,csr2594a_frontal_mask.png,csr2594a_lateral_mask.png,train
csr2595a,csr2595a_frontal.png,csr2595a_lateral.png,csr2595a_frontal_mask.png,csr2595a_lateral_mask.png,test
csr2596a,csr2596a_frontal.png,csr2596a_lateral.png,csr2596a_frontal_mask.png,csr2596a_lateral_mask.png,test
csr2597a,csr2597a_frontal.png,csr2597a_lateral.png,csr2597a_frontal_mask.png,csr2597a_lateral_mask.png,train
csr2598a,csr2598a_frontal.png,csr2598a_lateral.png,csr2598a_frontal_mask.png,csr2598a_lateral_mask.png,train
csr2599a,csr2599a_frontal.png,csr2599a_lateral.png,csr2599a_frontal_mask.png,csr2599a_lateral_mask.png,train
csr2600a,csr2600a_frontal.png,csr2600a_lateral.png,csr2600a_frontal_mask.png,csr2600a_lateral_mask.png,train
csr2601a,csr2601a_frontal.png,csr2601a_lateral.png,csr2601a_frontal_mask.png,csr2601a_lateral_mask.png,val
csr2602a,csr2602a_frontal.png,csr2602a_lateral.png,csr2602a_frontal_mask.png,csr2602a_lateral_mask.png,train
csr2603a,csr2603a_frontal.png,csr2603a_lateral.png,csr2603a_frontal_mask.png,csr2603a_lateral_mask.png,train
csr2604a,csr2604a_frontal.png,csr2604a_lateral.png,csr2604a_frontal_mask.png,csr2604a_lateral_mask.png,test
csr2605a,csr2605a_frontal.png,csr2605a_lateral.png,csr2605a_frontal_mask.png,csr2605a_lateral_mask.png,val
csr2606a,csr2606a_frontal.png,csr2606a_lateral.png,csr2606a_frontal_mask.png,csr2606a_lateral_mask.png,train
csr2607a,csr2607a_frontal.png,csr2607a_lateral.png,csr2607a_frontal_mask.png,csr2607a_lateral_mask.png,train
csr2608a,csr2608a_frontal.png,csr2608a_lateral.png,csr2608a_frontal_mask.png,csr2608a_lateral_mask.png,train
csr2609a,csr2609a_frontal.png,csr2609a_lateral.png,csr2609a_frontal_mask.png,csr2609a_lateral_mask.png,train
csr2610a,csr2610a_frontal.png,csr2610a_lateral.png,csr2610a_frontal_mask.png,csr2610a_lateral_mask.png,test
csr2611a,csr2611a_frontal.png,csr2611a_lateral.png,csr2611a_frontal_mask.png,csr2611a_lateral_mask.png,train
csr2612a,csr2612a_frontal.png,csr2612a_lateral.png,csr2612a_frontal_mask.png,csr2612a_lateral_mask.png,train
csr2613a,csr2613a_frontal.png,csr2613a_lateral.png,csr2613a_frontal_mask.png,csr2613a_lateral_mask.png,train
csr2614a,csr2614a_frontal.png,csr2614a_lateral.png,csr2614a_frontal_mask.png,csr2614a_lateral_mask.png,train
csr2615a,csr2615a_frontal.png,csr2615a_lateral.png,csr2615a_frontal_mask.png,csr2615a_lateral_mask.png,train
csr2616a,csr2616a_frontal.png,csr2616a_lateral.png,csr2616a_frontal_mask.png,csr2616a_lateral_mask.png,train
csr2617a,csr2617a_frontal.png,csr2617a_lateral.png,csr2617a_frontal_mask.png,csr2617a_lateral_mask.png,train
csr2618a,csr2618a_frontal.png,csr2618a_lateral.png,csr2618a_frontal_mask.png,csr2618a_lateral_mask.png,train
csr2619a,csr2619a_frontal.png,csr2619a_lateral.png,csr2619a_frontal_mask.png,csr2619a_lateral_mask.png,train
csr2620a,csr2620a_frontal.png,csr2620a_lateral.png,csr2620a_frontal_mask.png,csr2620a_lateral_mask.png,train
csr2621a,csr2621a_frontal.png,csr2621a_lateral.png,csr2621a_frontal_mask.png,csr2621a_lateral_mask.png,val
csr2622a,csr2622a_frontal.png,csr2622a_lateral.png,csr2622a_frontal_mask.png,csr2622a_lateral_mask.png,train
csr2623a,csr2623a_frontal.png,csr2623a_lateral.png,csr2623a_frontal_mask.png,csr2623a_lateral_mask.png,train
csr2624a,csr2624a_frontal.png,csr2624a_lateral.png,csr2624a_frontal_mask.png,csr2624a_lateral_mask.png,train
csr2625a,csr2625a_frontal.png,csr2625a_lateral.png,csr2625a_frontal_mask.png,csr2625a_lateral_mask.png,val
csr2626a,csr2626a_frontal.png,csr2626a_lateral.png,csr2626a_frontal_mask.png,csr2626a_lateral_mask.png,train
csr2627a,csr2627a_frontal.png,csr2627a_lateral.png,csr2627a_frontal_mask.png,csr2627a_lateral_mask.png,train
csr2628a,csr2628a_frontal.png,csr2628a_lateral.png,csr2628a_frontal_mask.png,csr2628a_lateral_mask.png,test
csr2629a,csr2629a_frontal.png,csr2629a_lateral.png,csr2629a_frontal_mask.png,csr2629a_lateral_mask.png,val
csr2630a,csr2630a_frontal.png,csr2630a_lateral.png,csr2630a_frontal_mask.png,csr2630a_lateral_mask.png,test
csr2631a,csr2631a_frontal.png,csr2631a_lateral.png,csr2631a_frontal_mask.png,csr2631a_lateral_mask.png,train
csr2632a,csr2632a_frontal.png,csr2632a_lateral.png,csr2632a_frontal_mask.png,csr2632a_lateral_mask.png,train
csr2633a,csr2633a_frontal.png,csr2633a_lateral.png,csr2633a_frontal_mask.png,csr2633a_lateral_mask.png,train
csr2634a,csr2634a_frontal.png,csr2634a_lateral.png,csr2634a_frontal_mask.png,csr2634a_lateral_mask.png,train
csr2635a,csr2635a_frontal.png,csr2635a_lateral.png,csr2635a_frontal_mask.png,csr2635a_lateral_mask.png,train
csr2636a,csr2636a_frontal.png,csr2636a_lateral.png,csr2636a_frontal_mask.png,csr2636a_lateral_mask.png,val
csr2637a,csr2637a_frontal.png,csr2637a_lateral.png,csr2637a_frontal_mask.png,csr2637a_lateral_mask.png,train
csr2638a,csr2638a_frontal.png,csr2638a_lateral.png,csr2638a_frontal_mask.png,csr2638a_lateral_mask.png,train
csr2639a,csr2639a_frontal.png,csr2639a_lateral.png,csr2639a_frontal_mask.png,csr2639a_lateral_mask.png,test
csr2640a,csr2640a_frontal.png,csr2640a_lateral.png,csr2640a_frontal_mask.png,csr2640a_lateral_mask.png,train
csr2641a,csr2641a_frontal.png,csr2641a_lateral.png,csr2641a_frontal_mask.png,csr2641a_lateral_mask.png,train
csr2642a,csr2642a_frontal.png,csr2642a_lateral.png,csr2642a_frontal_mask.png,csr2642a_lateral_mask.png,test
csr2643a,csr2643a_frontal.png,csr2643a_lateral.png,csr2643a_frontal_mask.png,csr2643a_lateral_mask.png,val
csr2644a,csr2644a_frontal.png,csr2644a_lateral.png,csr2644a_frontal_mask.png,csr2644a_lateral_mask.png,train
csr2645a,csr2645a_frontal.png,csr2645a_lateral.png,csr2645a_frontal_mask.png,csr2645a_lateral_mask.png,test
csr2646a,csr2646a_frontal.png,csr2646a_lateral.png,csr2646a_frontal_mask.png,csr2646a_lateral_mask.png,train
csr2647a,csr2647a_frontal.png,csr2647a_lateral.png,csr2647a_frontal_mask.png,csr2647a_lateral_mask.png,val
csr2648a,csr2648a_frontal.png,csr2648a_lateral.png,csr2648a_frontal_mask.png,csr2648a_lateral_mask.png,train
csr2649a,csr2649a_frontal.png,csr2649a_lateral.png,csr2649a_frontal_mask.png,csr2649a_lateral_mask.png,train
csr2650a,csr2650a_frontal.png,csr2650a_lateral.png,csr2650a_frontal_mask.png,csr2650a_lateral_mask.png,train
csr2651a,csr2651a_frontal.png,csr2651a_lateral.png,csr2651a_frontal_mask.png,csr2651a_lateral_mask.png,train
csr2652a,csr2652a_frontal.png,csr2652a_lateral.png,csr2652a_frontal_mask.png,csr2652a_lateral_mask.png,train
csr2653a,csr2653a_frontal.png,csr2653a_lateral.png,csr2653a_frontal_mask.png,csr2653a_lateral_mask.png,train
csr2654a,csr2654a_frontal.png,csr2654a_lateral.png,csr2654a_frontal_mask.png,csr2654a_lateral_mask.png,train
csr2655a,csr2655a_frontal.png,csr2655a_lateral.png,csr2655a_frontal_mask.png,csr2655a_lateral_mask.png,train
csr2656a,csr2656a_frontal.png,csr2656a_lateral.png,csr2656a_frontal_mask.png,csr2656a_lateral_mask.png,train
csr2657a,csr2657a_frontal.png,csr2657a_lateral.png,csr2657a_frontal_mask.png,csr2657a_lateral_mask.png,val
csr2658a,csr2658a_frontal.png,csr2658a_lateral.png,csr2658a_frontal_mask.png,csr2658a_lateral_mask.png,train
csr2659a,csr2659a_frontal.png,csr2659a_lateral.png,csr2659a_frontal_mask.png,csr2659a_lateral_mask.png,train
csr2660a,csr2660a_frontal.png,csr2660a_lateral.png,csr2660a_frontal_mask.png,csr2660a_lateral_mask.png,train
csr2661a,csr2661a_frontal.png,csr2661a_lateral.png,csr2661a_frontal_mask.png,csr2661a_lateral_mask.png,train
csr2662a,csr2662a_frontal.png,csr2662a_lateral.png,csr2662a_frontal_mask.png,csr2662a_lateral_mask.png,train
csr2663a,csr2663a_frontal.png,csr2663a_lateral.png,csr2663a_frontal_mask.png,csr2663a_lateral_mask.png,test
csr2664a,csr2664a_frontal.png,csr2664a_lateral.png,csr2664a_frontal_mask.png,csr2664a_lateral_mask.png,train
csr2665a,csr2665a_frontal.png,csr2665a_lateral.png,csr2665a_frontal_mask.png,csr2665a_lateral_mask.png,train
csr2666a,csr2666a_frontal.png,csr2666a_lateral.png,csr2666a_frontal_mask.png,csr2666a_lateral_mask.png,train
csr2667a,csr2667a_frontal.png,csr2667a_lateral.png,csr2667a_frontal_mask.png,csr2667a_lateral_mask.png,val
csr2668a,csr2668a_frontal.png,csr2668a_lateral.png,csr2668a_frontal_mask.png,csr2668a_lateral_mask.png,train
csr2669a,csr2669a_frontal.png,csr2669a_lateral.png,csr2669a_frontal_mask.png,csr2669a_lateral_mask.png,train
csr2670a,csr2670a_frontal.png,csr2670a_lateral.png,csr2670a_frontal_mask.png,csr2670a_lateral_mask.png,train
csr2671a,csr2671a_frontal.png,csr2671a_lateral.png,csr2671a_frontal_mask.png,csr2671a_lateral_mask.png,train
csr2672a,csr2672a_frontal.png,csr2672a_lateral.png,csr2672a_frontal_mask.png,csr2672a_lateral_mask.png,train
csr2673a,csr2673a_frontal.png,csr2673a_lateral.png,csr2673a_frontal_mask.png,csr2673a_lateral_mask.png,train
csr2674a,csr2674a_frontal.png,csr2674a_lateral.png,csr2674a_frontal_mask.png,csr2674a_lateral_mask.png,val
csr2675a,csr2675a_frontal.png,csr2675a_lateral.png,csr2675a_frontal_mask.png,csr2675a_lateral_mask.png,train
csr2676a,csr2676a_frontal.png,csr2676a_lateral.png,csr2676a_frontal_mask.png,csr2676a_lateral_mask.png,train
csr2677a,csr2677a_frontal.png,csr2677a_lateral.png,csr2677a_frontal_mask.png,csr2677a_lateral_mask.png,train
csr2678a,csr2678a_frontal.png,csr2678a_lateral.png,csr2678a_frontal_mask.png,csr2678a_lateral_mask.png,val
csr2679a,csr2679a_frontal.png,csr2679a_lateral.png,csr2679a_frontal_mask.png,csr2679a_lateral_mask.png,test
csr2680a,csr2680a_frontal.png,csr2680a_lateral.png,csr2680a_frontal_mask.png,csr2680a_lateral_mask.png,train
csr2681a,csr2681a_frontal.png,csr2681a_lateral.png,csr2681a_frontal_mask.png,csr2681a_lateral_mask.png,train
csr2682a,csr2682a_frontal.png,csr2682a_lateral.png,csr2682a_frontal_mask.png,csr2682a_lateral_mask.png,train
csr2683a,csr2683a_frontal.png,csr2683a_lateral.png,csr2683a_frontal_mask.png,csr2683a_lateral_mask.png,val
csr2684a,csr2684a_frontal.png,csr2684a_lateral.png,csr2684a_frontal_mask.png,csr2684a_lateral_mask.png,train
csr2685a,csr2685a_frontal.png,csr2685a_lateral.png,csr2685a_frontal_mask.png,csr2685a_lateral_mask.png,test
csr2686a,csr2686a_frontal.png,csr2686a_lateral.png,csr2686a_frontal_mask.png,csr2686a_lateral_mask.png,train
csr2687a,csr2687a_frontal.png,csr2687a_lateral.png,csr2687a_frontal_mask.png,csr2687a_lateral_mask.png,train
csr2688a,csr2688a_frontal.png,csr2688a_lateral.png,csr2688a_frontal_mask.png,csr2688a_lateral_mask.png,train
csr2689a,csr2689a_frontal.png,csr2689a_lateral.png,csr2689a_frontal_mask.png,csr2689a_lateral_mask.png,test
csr2690a,csr2690a_frontal.png,csr2690a_lateral.png,csr2690a_frontal_mask.png,csr2690a_lateral_mask.png,train
csr2691a,csr2691a_frontal.png,csr2691a_lateral.png,csr2691a_frontal_mask.png,csr2691a_lateral_mask.png,train
csr2692a,csr2692a_frontal.png,csr2692a_lateral.png,csr2692a_frontal_mask.png,csr2692a_lateral_mask.png,train
csr2693a,csr2693a_frontal.png,csr2693a_lateral.png,csr2693a_frontal_mask.png,csr2693a_lateral_mask.png,train
csr2694a,csr2694a_frontal.png,csr2694a_lateral.png,csr2694a_frontal_mask.png,csr2694a_lateral_mask.png,train
csr2695a,csr2695a_frontal.png,csr2695a_lateral.png,csr2695a_frontal_mask.png,csr2695a_lateral_mask.png,train
csr2696a,csr2696a_frontal.png,csr2696a_lateral.png,csr2696a_frontal_mask.png,csr2696a_lateral_mask.png,train
csr2697a,csr2697a_frontal.png,csr2697a_lateral.png,csr2697a_frontal_mask.png,csr2697a_lateral_mask.png,train
csr2698a,csr2698a_frontal.png,csr2698a_lateral.png,csr2698a_frontal_mask.png,csr2698a_lateral_mask.png,train
csr2699a,csr2699a_frontal.png,csr2699a_lateral.png,csr2699a_frontal_mask.png,csr2699a_lateral_mask.png,train
csr2700a,csr2700a_frontal.png,csr2700a_lateral.png,csr2700a_frontal_mask.png,csr2700a_lateral_mask.png,train
csr2701a,csr2701a_frontal.png,csr2701a_lateral.png,csr2701a_frontal_mask.png,csr2701a_lateral_mask.png,train
csr2702a,csr2702a_frontal.png,csr2702a_lateral.png,csr2702a_frontal_mask.png,csr2702a_lateral_mask.png,train
csr2703a,csr2703a_frontal.png,csr2703a_lateral.png,csr2703a_frontal_mask.png,csr2703a_lateral_mask.png,train
csr2704a,csr2704a_frontal.png,csr2704a_lateral.png,csr2704a_frontal_mask.png,csr2704a_lateral_mask.png,train
csr2705a,csr2705a_frontal.png,csr2705a_lateral.png,csr2705a_frontal_mask.png,csr2705a_lateral_mask.png,train
csr2706a,csr2706a_frontal.png,csr2706a_lateral.png,csr2706a_frontal_mask.png,csr2706a_lateral_mask.png,train
csr2707a,csr2707a_frontal.png,csr2707a_lateral.png,csr2707a_frontal_mask.png,csr2707a_lateral_mask.png,train
csr2708a,csr2708a_frontal.png,csr2708a_lateral.png,csr2708a_frontal_mask.png,csr2708a_lateral_mask.png,train
csr2709a,csr2709a_frontal.png,csr2709a_lateral.png,csr2709a_frontal_mask.png,csr2709a_lateral_mask.png,train
csr2710a,csr2710a_frontal.png,csr2710a_lateral.png,csr2710a_frontal_mask.png,csr2710a_lateral_mask.png,train
csr2711a,csr2711a_frontal.png,csr2711a_lateral.png,csr2711a_frontal_mask.png,csr2711a_lateral_mask.png,train
csr2712a,csr2712a_frontal.png,csr2712a_lateral.png,csr2712a_frontal_mask.png,csr2712a_lateral_mask.png,val
csr2713a,csr2713a_frontal.png,csr2713a_lateral.png,csr2713a_frontal_mask.png,csr2713a_lateral_mask.png,train
csr2714a,csr2714a_frontal.png,csr2714a_lateral.png,csr2714a_frontal_mask.png,csr2714a_lateral_mask.png,train
csr2715a,csr2715a_frontal.png,csr2715a_lateral.png,csr2715a_frontal_mask.png,csr2715a_lateral_mask.png,train
csr2716a,csr2716a_frontal.png,csr2716a_lateral.png,csr2716a_frontal_mask.png,csr2716a_lateral_mask.png,train
csr2717a,csr2717a_frontal.png,csr2717a_lateral.png,csr2717a_frontal_mask.png,csr2717a_lateral_mask.png,test
csr2718a,csr2718a_frontal.png,csr2718a_lateral.png,csr2718a_frontal_mask.png,csr2718a_lateral_mask.png,train
csr2719a,csr2719a_frontal.png,csr2719a_lateral.png,csr2719a_frontal_mask.png,csr2719a_lateral_mask.png,train
csr2720a,csr2720a_frontal.png,csr2720a_lateral.png,csr2720a_frontal_mask.png,csr2720a_lateral_mask.png,train
csr2721a,csr2721a_frontal.png,csr2721a_lateral.png,csr2721a_frontal_mask.png,csr2721a_lateral_mask.png,train
csr2722a,csr2722a_frontal.png,csr2722a_lateral.png,csr2722a_frontal_mask.png,csr2722a_lateral_mask.png,train
csr2723a,csr2723a_frontal.png,csr2723a_lateral.png,csr2723a_frontal_mask.png,csr2723a_lateral_mask.png,train
csr2724a,csr2724a_frontal.png,csr2724a_lateral.png,csr2724a_frontal_mask.png,csr2724a_lateral_mask.png,train
csr2725a,csr2725a_frontal.png,csr2725a_lateral.png,csr2725a_frontal_mask.png,csr2725a_lateral_mask.png,test
csr2726a,csr2726a_frontal.png,csr2726a_lateral.png,csr2726a_frontal_mask.png,csr2726a_lateral_mask.png,train
csr2727a,csr2727a_frontal.png,csr2727a_lateral.png,csr2727a_frontal_mask.png,csr2727a_lateral_mask.png,train
csr2728a,csr2728a_frontal.png,csr2728a_lateral.png,csr2728a_frontal_mask.png,csr2728a_lateral_mask.png,train
csr2729a,csr2729a_frontal.png,csr2729a_lateral.png,csr2729a_frontal_mask.png,csr2729a_lateral_mask.png,train
csr2730a,csr2730a_frontal.png,csr2730a_lateral.png,csr2730a_frontal_mask.png,csr2730a_lateral_mask.png,train
csr2731a,csr2731a_frontal.png,csr2731a_lateral.png,csr2731a_frontal_mask.png,csr2731a_lateral_mask.png,train
csr2732a,csr2732a_frontal.png,csr2732a_lateral.png,csr2732a_frontal_mask.png,csr2732a_lateral_mask.png,test
csr2733a,csr2733a_frontal.png,csr2733a_lateral.png,csr2733a_frontal_mask.png,csr2733a_lateral_mask.png,train
csr2734a,csr2734a_frontal.png,csr2734a_lateral.png,csr2734a_frontal_mask.png,csr2734a_lateral_mask.png,train
csr2735a,csr2735a_frontal.png,csr2735a_lateral.png,csr2735a_frontal_mask.png,csr2735a_lateral_mask.png,val
csr2736a,csr2736a_frontal.png,csr2736a_lateral.png,csr2736a_frontal_mask.png,csr2736a_lateral_mask.png,train
csr2737a,csr2737a_frontal.png,csr2737a_lateral.png,csr2737a_frontal_mask.png,csr2737a_lateral_mask.png,train
csr2738a,csr2738a_frontal.png,csr2738a_lateral.png,csr2738a_frontal_mask.png,csr2738a_lateral_mask.png,train
csr2739a,csr2739a_frontal.png,csr2739a_lateral.png,csr2739a_frontal_mask.png,csr2739a_lateral_mask.png,test
csr2740a,csr2740a_frontal.png,csr2740a_lateral.png,csr2740a_frontal_mask.png,csr2740a_lateral_mask.png,train
csr2741a,csr2741a_frontal.png,csr2741a_lateral.png,csr2741a_frontal_mask.png,csr2741a_lateral_mask.png,train
csr2742a,csr2742a_frontal.png,csr2742a_lateral.png,csr2742a_frontal_mask.png,csr2742a_lateral_mask.png,train
csr2743a,csr2743a_frontal.png,csr2743a_lateral.png,csr2743a_frontal_mask.png,csr2743a_lateral_mask.png,train
csr2744a,csr2744a_frontal.png,csr2744a_lateral.png,csr2744a_frontal_mask.png,csr2744a_lateral_mask.png,train
csr2745a,csr2745a_frontal.png,csr2745a_lateral.png,csr2745a_frontal_mask.png,csr2745a_lateral_mask.png,train
csr2746a,csr2746a_frontal.png,csr2746a_lateral.png,csr2746a_frontal_mask.png,csr2746a_lateral_mask.png,train
csr2747a,csr2747a_frontal.png,csr2747a_lateral.png,csr2747a_frontal_mask.png,csr2747a_lateral_mask.png,train
csr2748a,csr2748a_frontal.png,csr2748a_lateral.png,csr2748a_frontal_mask.png,csr2748a_lateral_mask.png,train
csr2749a,csr2749a_frontal.png,csr2749a_lateral.png,csr2749a_frontal_mask.png,csr2749a_lateral_mask.png,train
csr2750a,csr2750a_frontal.png,csr2750a_lateral.png,csr2750a_frontal_mask.png,csr2750a_lateral_mask.png,train
csr2751a,csr2751a_frontal.png,csr2751a_lateral.png,csr2751a_frontal_mask.png,csr2751a_lateral_mask.png,train
csr2752a,csr2752a_frontal.png,csr2752a_lateral.png,csr2752a_frontal_mask.png,csr2752a_lateral_mask.png,train
csr2753a,csr2753a_frontal.png,csr2753a_lateral.png,csr2753a_frontal_mask.png,csr2753a_lateral_mask.png,train
csr2754a,csr2754a_frontal.png,csr2754a_lateral.png,csr2754a_frontal_mask.png,csr2754a_lateral_mask.png,train
csr2755a,csr2755a_frontal.png,csr2755a_lateral.png,csr2755a_frontal_mask.png,csr2755a_lateral_mask.png,train
csr2756a,csr2756a_frontal.png,csr2756a_lateral.png,csr2756a_frontal_mask.png,csr2756a_lateral_mask.png,val
csr2757a,csr2757a_frontal.png,csr2757a_lateral.png,csr2757a_frontal_mask.png,csr2757a_lateral_mask.png,train
csr2758a,csr2758a_frontal.png,csr2758a_lateral.png,csr2758a_frontal_mask.png,csr2758a_lateral_mask.png,train
csr2759a,csr2759a_frontal.png,csr2759a_lateral.png,csr2759a_frontal_mask.png,csr2759a_lateral_mask.png,train
csr2760a,csr2760a_frontal.png,csr2760a_lateral.png,csr2760a_frontal_mask.png,csr2760a_lateral_mask.png,train
csr2761a,csr2761a_frontal.png,csr2761a_lateral.png,csr2761a_frontal_mask.png,csr2761a_lateral_mask.png,train
csr2762a,csr2762a_frontal.png,csr2762a_lateral.png,csr2762a_frontal_mask.png,csr2762a_lateral_mask.png,train
csr2763a,csr2763a_frontal.png,csr2763a_lateral.png,csr2763a_frontal_mask.png,csr2763a_lateral_mask.png,val
csr2764a,csr2764a_frontal.png,csr2764a_lateral.png,csr2764a_frontal_mask.png,csr2764a_lateral_mask.png,val
csr2765a,csr2765a_frontal.png,csr2765a_lateral.png,csr2765a_frontal_mask.png,csr2765a_lateral_mask.png,train
csr2766a,csr2766a_frontal.png,csr2766a_lateral.png,csr2766a_frontal_mask.png,csr2766a_lateral_mask.png,train
csr2767a,csr2767a_frontal.png,csr2767a_lateral.png,csr2767a_frontal_mask.png,csr2767a_lateral_mask.png,train
csr2768a,csr2768a_frontal.png,csr2768a_lateral.png,csr2768a_frontal_mask.png,csr2768a_lateral_mask.png,train
csr2769a,csr2769a_frontal.png,csr2769a_lateral.png,csr2769a_frontal_mask.png,csr2769a_lateral_mask.png,test
csr2770a,csr2770a_frontal.png,csr2770a_lateral.png,csr2770a_frontal_mask.png,csr2770a_lateral_mask.png,train
csr2771a,csr2771a_frontal.png,csr2771a_lateral.png,csr2771a_frontal_mask.png,csr2771a_lateral_mask.png,train
csr2772a,csr2772a_frontal.png,csr2772a_lateral.png,csr2772a_frontal_mask.png,csr2772a_lateral_mask.png,train
csr2773a,csr2773a_frontal.png,csr2773a_lateral.png,csr2773a_frontal_mask.png,csr2773a_lateral_mask.png,train
csr2774a,csr2774a_frontal.png,csr2774a_lateral.png,csr2774a_frontal_mask.png,csr2774a_lateral_mask.png,train
csr2775a,csr2775a_frontal.png,csr2775a_lateral.png,csr2775a_frontal_mask.png,csr2775a_lateral_mask.png,train
csr2776a,csr2776a_frontal.png,csr2776a_lateral.png,csr2776a_frontal_mask.png,csr2776a_lateral_mask.png,test
csr2777a,csr2777a_frontal.png,csr2777a_lateral.png,csr2777a_frontal_mask.png,csr2777a_lateral_mask.png,val
csr2778a,csr2778a_frontal.png,csr2778a_lateral.png,csr2778a_frontal_mask.png,csr2778a_lateral_mask.png,train
csr2779a,csr2779a_frontal.png,csr2779a_lateral.png,csr2779a_frontal_mask.png,csr2779a_lateral_mask.png,train
csr2780a,csr2780a_frontal.png,csr2780a_lateral.png,csr2780a_frontal_mask.png,csr2780a_lateral_mask.png,train
csr2781a,csr2781a_frontal.png,csr2781a_lateral.png,csr2781a_frontal_mask.png,csr2781a_lateral_mask.png,train
csr2782a,csr2782a_frontal.png,csr2782a_lateral.png,csr2782a_frontal_mask.png,csr2782a_lateral_mask.png,train
csr2783a,csr2783a_frontal.png,csr2783a_lateral.png,csr2783a_frontal_mask.png,csr2783a_lateral_mask.png,train
csr2784a,csr2784a_frontal.png,csr2784a_lateral.png,csr2784a_frontal_mask.png,csr2784a_lateral_mask.png,train
csr2785a,csr2785a_frontal.png,csr2785a_lateral.png,csr2785a_frontal_mask.png,csr2785a_lateral_mask.png,val
csr2786a,csr2786a_frontal.png,csr2786a_lateral.png,csr2786a_frontal_mask.png,csr2786a_lateral_mask.png,val
csr2787a,csr2787a_frontal.png,csr2787a_lateral.png,csr2787a_frontal_mask.png,csr2787a_lateral_mask.png,train
csr2788a,csr2788a_frontal.png,csr2788a_lateral.png,csr2788a_frontal_mask.png,csr2788a_lateral_mask.png,train
csr2789a,csr2789a_frontal.png,csr2789a_lateral.png,csr2789a_frontal_mask.png,csr2789a_lateral_mask.png,test
csr2790a,csr2790a_frontal.png,csr2790a_lateral.png,csr2790a_frontal_mask.png,csr2790a_lateral_mask.png,test
csr2791a,csr2791a_frontal.png,csr2791a_lateral.png,csr2791a_frontal_mask.png,csr2791a_lateral_mask.png,train
csr2792a,csr2792a_frontal.png,csr2792a_lateral.png,csr2792a_frontal_mask.png,csr2792a_lateral_mask.png,train
csr2793a,csr2793a_frontal.png,csr2793a_lateral.png,csr2793a_frontal_mask.png,csr2793a_lateral_mask.png,train
csr2794a,csr2794a_frontal.png,csr2794a_lateral.png,csr2794a_frontal_mask.png,csr2794a_lateral_mask.png,train
csr2795a,csr2795a_frontal.png,csr2795a_lateral.png,csr2795a_frontal_mask.png,csr2795a_lateral_mask.png,train
csr2796a,csr2796a_frontal.png,csr2796a_lateral.png,csr2796a_frontal_mask.png,csr2796a_lateral_mask.png,train
csr2797a,csr2797a_frontal.png,csr2797a_lateral.png,csr2797a_frontal_mask.png,csr2797a_lateral_mask.png,train
csr2798a,csr2798a_frontal.png,csr2798a_lateral.png,csr2798a_frontal_mask.png,csr2798a_lateral_mask.png,train
csr2799a,csr2799a_frontal.png,csr2799a_lateral.png,csr2799a_frontal_mask.png,csr2799a_lateral_mask.png,train
csr2800a,csr2800a_frontal.png,csr2800a_lateral.png,csr2800a_frontal_mask.png,csr2800a_lateral_mask.png,train
csr2801a,csr2801a_frontal.png,csr2801a_lateral.png,csr2801a_frontal_mask.png,csr2801a_lateral_mask.png,train
csr2802a,csr2802a_frontal.png,csr2802a_lateral.png,csr2802a_frontal_mask.png,csr2802a_lateral_mask.png,train
csr2803a,csr2803a_frontal.png,csr2803a_lateral.png,csr2803a_frontal_mask.png,csr2803a_lateral_mask.png,train
csr2804a,csr2804a_frontal.png,csr2804a_lateral.png,csr2804a_frontal_mask.png,csr2804a_lateral_mask.png,test
csr2805a,csr2805a_frontal.png,csr2805a_lateral.png,csr2805a_frontal_mask.png,csr2805a_lateral_mask.png,train
